division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,total_impressions,total_views,sov_google_pct,sov_email_pct,sov_facebook_pct,sov_affiliate_pct,sales_per_1000_impressions,sales_per_view,efficiency_google,efficiency_email,efficiency_facebook,efficiency_affiliate,grp_proxy,reach_proxy,frequency_proxy,wow_total_impressions_pct,wow_sales_pct,wow_facebook_impressions_pct,wow_google_impressions_pct,z_total_impressions,z_sales,z_facebook_impressions,z_google_impressions,is_anomaly_period
Z,2018-06-09,88,836,536524,1007846.068,139966,30483,338,121427,1714819.068,1262,31.29,58.77,8.16,1.78,70.8104,96.2179,0.2263,0.1205,0.8675,3.9834,86.94,571606.0,3.0,96.01,54.24,145.12,74.56,-0.182,-0.253,-0.321,-0.36,0
Z,2018-06-09,544,452,293839,550335.2644,94503,20939,887,66374,959616.2644,1883,30.62,57.35,9.85,2.18,69.1672,35.2491,0.2259,0.1206,0.7023,3.1699,48.65,319872.0,3.0,-44.04,-45.34,-32.48,-45.23,-0.716,-0.746,-0.444,-0.61,0
Z,2018-06-16,832,354,501241,907970.5245,74587,30133,987,130393,1513931.5245,2173,33.11,59.97,4.93,1.99,86.1287,60.006,0.2601,0.1436,1.7482,4.3272,76.76,504644.0,3.0,57.76,96.45,-21.07,70.58,-0.324,-0.172,-0.498,-0.397,0
Z,2018-06-16,934,435,278891,495684.9311,48793,23866,674,80226,847234.9310999999,2043,32.92,58.51,5.76,2.82,94.6916,39.2687,0.2877,0.1618,1.6442,3.3615,42.96,282412.0,3.0,-44.04,-38.47,-34.58,-44.36,-0.796,-0.622,-0.568,-0.626,0
Z,2018-06-23,712,288,538413,1059085.641,49186,36934,781,95509,1683618.641,1781,31.98,62.91,2.92,2.19,56.7284,53.6266,0.1774,0.0902,1.9418,2.5859,85.36,561206.0,3.0,98.72,19.05,0.81,93.05,-0.204,-0.485,-0.566,-0.358,0
Z,2018-06-23,159,976,302536,578060.7358,32179,27555,268,55188,940330.7358,1403,32.17,61.47,3.42,2.93,58.69,39.3357,0.1824,0.0955,1.715,2.0028,47.68,313444.0,3.0,-44.15,-42.22,-34.58,-43.81,-0.73,-0.846,-0.613,-0.601,0
Z,2018-06-30,944,370,642256,997536.8056,60726,45406,748,127846,1745924.8056,2062,36.79,57.14,3.48,2.6,73.2254,62.001,0.1991,0.1282,2.1053,2.8156,88.52,581975.0,3.0,85.67,131.66,88.71,112.29,-0.16,-0.195,-0.535,-0.251,0
Z,2018-06-30,906,124,358722,544185.8036,42125,27586,646,73713,972618.8036,1676,36.88,55.95,4.33,2.84,75.7882,43.9815,0.2055,0.1355,1.7499,2.6721,49.31,324206.0,3.0,-44.29,-42.34,-30.63,-44.15,-0.707,-0.68,-0.586,-0.543,0
Z,2018-07-07,349,536,961258,869483.9548,48977,36344,40,92489,1916062.9548,925,50.17,45.38,2.56,1.9,48.2703,99.9881,0.0962,0.1064,1.8884,2.5448,97.15,638688.0,3.0,97.0,25.47,16.27,167.97,-0.04,-0.512,-0.567,0.077,0
Z,2018-07-07,889,991,516358,474275.9289,34876,23031,151,53326,1048540.9288999999,2031,49.25,45.23,3.33,2.2,50.8573,26.256,0.1033,0.1124,1.529,2.3154,53.16,349514.0,3.0,-45.28,-42.34,-28.79,-46.28,-0.654,-0.863,-0.605,-0.381,0
Z,2018-07-14,434,823,1096970,1242842.116,184829,37919,822,158983,2562560.116,2079,42.81,48.5,7.21,1.48,62.0407,76.4709,0.1449,0.1279,0.8602,4.1927,129.93,854187.0,3.0,144.39,198.13,429.96,112.44,0.418,0.084,-0.199,0.217,0
Z,2018-07-14,713,833,588454,678537.5598,134250,23014,679,73056,1424255.5598,2225,41.32,47.64,9.43,1.62,51.2942,32.8342,0.1241,0.1077,0.5442,3.1744,72.21,474752.0,3.0,-44.42,-54.05,-27.37,-46.36,-0.388,-0.686,-0.336,-0.307,0
Z,2018-07-21,171,482,827673,944782.0488,161351,31000,146,162259,1964806.0488,799,42.12,48.09,8.21,1.58,82.5827,203.0776,0.196,0.1717,1.0056,5.2342,99.62,654935.0,3.0,37.95,122.1,20.19,40.65,-0.005,0.113,-0.263,-0.06,0
Z,2018-07-21,230,564,443717,515674.7084,120951,19152,267,86846,1099494.7084,1061,40.36,46.9,11.0,1.74,78.9872,81.853,0.1957,0.1684,0.718,4.5346,55.75,366498.0,3.0,-44.04,-46.48,-25.04,-46.39,-0.617,-0.562,-0.372,-0.456,0
Z,2018-07-28,1000,617,875280,985922.1947,100434,30034,763,119969,1991670.1946999999,2380,43.95,49.5,5.04,1.51,60.2354,50.4071,0.1371,0.1217,1.1945,3.9944,100.98,663890.0,3.0,81.14,38.14,-16.96,97.26,0.014,-0.266,-0.428,-0.011,0
Z,2018-07-28,617,833,450341,537669.0829,77351,20831,212,71126,1086192.0829,1662,41.46,49.5,7.12,1.92,65.482,42.7954,0.1579,0.1323,0.9195,3.4144,55.07,362064.0,3.0,-45.46,-40.71,-22.98,-48.55,-0.627,-0.703,-0.49,-0.449,0
Z,2018-08-04,410,323,795970,768828.948,112616,32354,236,126901,1709768.9479999999,969,46.55,44.97,6.59,1.89,74.2211,130.9608,0.1594,0.1651,1.1268,3.9223,86.69,569923.0,3.0,57.41,78.42,45.59,76.75,-0.186,-0.204,-0.395,-0.093,0
Z,2018-08-04,741,111,412668,419229.8813,86240,20665,4,66929,938802.8813,856,43.96,44.66,9.19,2.2,71.2919,78.1881,0.1622,0.1596,0.7761,3.2388,47.6,312934.0,3.0,-45.09,-47.26,-23.42,-48.16,-0.731,-0.741,-0.466,-0.488,0
Z,2018-08-11,324,945,860966,958160.5371,139655,28284,505,119734,1987065.5370999998,1774,43.33,48.22,7.03,1.42,60.2567,67.4938,0.1391,0.125,0.8574,4.2333,100.75,662355.0,3.0,111.66,78.9,61.94,108.63,0.01,-0.268,-0.322,-0.026,0
Z,2018-08-11,87,5,439318,522931.3912,105188,16658,45,61781,1084095.3912,137,40.52,48.24,9.7,1.54,56.9885,450.9562,0.1406,0.1181,0.5873,3.7088,54.97,361365.0,3.0,-45.44,-48.4,-24.68,-48.97,-0.628,-0.787,-0.415,-0.46,0
Z,2018-08-18,403,565,1367385,1110060.551,233685,34779,562,146064,2745909.551,1530,49.8,40.43,8.51,1.27,53.1933,95.4667,0.1068,0.1316,0.625,4.1998,139.22,915303.0,3.0,153.29,136.42,122.16,211.25,0.547,-0.032,-0.067,0.496,0
Z,2018-08-18,308,366,665889,605668.4838,181489,19745,218,85902,1472791.4838,892,45.21,41.12,12.32,1.34,58.326,96.3027,0.129,0.1418,0.4733,4.3506,74.67,490930.0,3.0,-46.36,-41.19,-22.34,-51.3,-0.353,-0.571,-0.208,-0.227,0
Z,2018-08-25,629,442,1384818,1124237.114,466852,38911,73,177572,3014818.114,1144,45.93,37.29,15.49,1.29,58.8997,155.2203,0.1282,0.1579,0.3804,4.5635,152.86,1004939.0,3.0,104.7,106.71,157.23,107.97,0.738,0.25,0.564,0.514,0
Z,2018-08-25,848,996,676203,613081.5768,334507,22208,823,93073,1645999.5768,2667,41.08,37.25,20.32,1.35,56.545,34.898,0.1376,0.1518,0.2782,4.191,83.46,548667.0,3.0,-45.4,-47.59,-28.35,-51.17,-0.231,-0.507,0.206,-0.216,0
Z,2018-09-01,210,930,1546049,890026.3492,354068,32677,946,135989,2822820.3492,2086,54.77,31.53,12.54,1.16,48.1749,65.1913,0.088,0.1528,0.3841,4.1616,143.12,940940.0,3.0,71.5,46.11,5.85,128.64,0.602,-0.122,0.259,0.68,0
Z,2018-09-01,139,389,781757,485804.7207,253884,16379,994,71942,1537824.7207,1522,50.84,31.59,16.51,1.07,46.7817,47.2681,0.092,0.1481,0.2834,4.3923,77.97,512608.0,3.0,-45.52,-47.1,-28.3,-49.44,-0.307,-0.696,-0.012,-0.108,0
Z,2018-09-08,673,145,1399624,932772.9498,438588,28714,698,127854,2799698.9498,1516,49.99,33.32,15.67,1.03,45.6671,84.3364,0.0913,0.1371,0.2915,4.4527,141.95,933233.0,3.0,82.06,77.72,72.75,79.04,0.585,-0.195,0.488,0.529,0
Z,2018-09-08,328,609,703650,508691.6206,316691,16115,783,78464,1545147.6206,1720,45.54,32.92,20.5,1.04,50.7809,45.6186,0.1115,0.1542,0.2478,4.869,78.34,515049.0,3.0,-44.81,-38.63,-27.79,-49.73,-0.302,-0.638,0.158,-0.188,0
Z,2018-09-15,174,968,1537790,907245.4831,323706,25434,793,142609,2794175.4831,1935,55.04,32.47,11.59,0.91,51.038,73.6997,0.0927,0.1572,0.4406,5.607,141.67,931392.0,3.0,80.84,81.75,2.22,118.54,0.581,-0.063,0.177,0.671,0
Z,2018-09-15,947,857,770326,495331.4495,233909,15735,945,90909,1515301.4495,2749,50.84,32.69,15.44,1.04,59.994,33.0698,0.118,0.1835,0.3887,5.7775,76.83,505100.0,3.0,-45.77,-36.25,-27.74,-49.91,-0.323,-0.526,-0.066,-0.119,0
Z,2018-09-22,708,562,1430079,878963.749,369319,16168,934,145913,2694529.749,2204,53.07,32.62,13.71,0.6,54.1516,66.2037,0.102,0.166,0.3951,9.0248,136.62,898177.0,3.0,77.82,60.5,57.89,85.65,0.511,-0.033,0.3,0.56,0
Z,2018-09-22,890,42,732061,479790.6768,272825,10440,335,96543,1495116.6768,1267,48.96,32.09,18.25,0.7,64.5722,76.1981,0.1319,0.2012,0.3539,9.2474,75.81,498372.0,3.0,-44.51,-33.84,-26.13,-48.81,-0.338,-0.476,0.039,-0.159,0
Z,2018-09-29,852,101,1836185,775245.5529,358080,25274,946,155819,2994784.5529,1899,61.31,25.89,11.96,0.84,52.0301,82.0532,0.0849,0.201,0.4352,6.1652,151.84,998262.0,3.0,100.3,61.4,31.25,150.82,0.723,0.055,0.27,0.979,0
Z,2018-09-29,925,752,917543,423172.4005,257260,12441,173,103447,1610416.4005,1850,56.98,26.28,15.97,0.77,64.2362,55.9173,0.1127,0.2445,0.4021,8.315,81.65,536805.0,3.0,-46.23,-33.61,-28.16,-50.03,-0.256,-0.414,-0.003,0.032,0
Z,2018-10-06,53,1511,1691008,712092.706,139447,18783,1774,173748,2561330.7060000002,3338,66.02,27.8,5.44,0.73,67.8351,52.0515,0.1027,0.244,1.246,9.2503,129.86,853777.0,3.0,59.05,67.96,-45.8,84.3,0.417,0.216,-0.322,0.829,0
Z,2018-10-06,882,1076,848622,388997.6389,98216,9974,1349,119763,1345809.6389000001,3307,63.06,28.9,7.3,0.74,88.9896,36.215,0.1411,0.3079,1.2194,12.0075,68.24,448603.0,3.0,-47.46,-31.07,-29.57,-49.82,-0.443,-0.268,-0.434,-0.039,0
Z,2018-10-13,224,2623,1312732,705826.8151,187245,20862,2734,213623,2226665.8151000002,5581,58.96,31.7,8.41,0.94,95.9385,38.2768,0.1627,0.3027,1.1409,10.2398,112.9,742222.0,3.0,65.45,78.37,90.65,54.69,0.18,0.573,-0.193,0.439,0
Z,2018-10-13,167,1665,715093,384684.0165,135419,10883,2472,111105,1246079.0165,4304,57.39,30.87,10.87,0.87,89.1637,25.8144,0.1554,0.2888,0.8205,10.209,63.18,415360.0,3.0,-44.04,-47.99,-27.68,-45.53,-0.514,-0.345,-0.333,-0.176,0
Z,2018-10-20,738,2735,1793168,694699.1353,159226,19559,3372,236392,2666652.1353,6845,67.24,26.05,5.97,0.73,88.6475,34.535,0.1318,0.3403,1.4846,12.0861,135.2,888884.0,3.0,114.0,112.76,17.58,150.76,0.491,0.777,-0.269,0.934,0
Z,2018-10-20,526,2035,942925,378613.2275,115659,10031,1901,135208,1447228.2275,4462,65.15,26.16,7.99,0.69,93.4255,30.3021,0.1434,0.3571,1.169,13.479,73.38,482409.0,3.0,-45.73,-42.8,-27.36,-47.42,-0.371,-0.129,-0.387,0.058,0
Z,2018-10-27,64,3538,1662490,734841.7856,170688,18396,3369,185567,2586415.7856,6971,64.28,28.41,6.6,0.71,71.7468,26.6199,0.1116,0.2525,1.0872,10.0874,131.14,862139.0,3.0,78.72,37.25,47.58,76.31,0.434,0.322,-0.238,0.8,0
Z,2018-10-27,580,2022,820948,400924.2221,118659,7963,2511,125729,1348494.2221,5113,60.88,29.73,8.8,0.59,93.2366,24.5901,0.1532,0.3136,1.0596,15.7891,68.37,449498.0,3.0,-47.86,-32.25,-30.48,-50.62,-0.441,-0.214,-0.378,-0.067,0
Z,2018-11-03,175,3377,1690251,720640.0658,270126,16295,4044,244513,2697312.0658,7596,62.66,26.72,10.01,0.6,90.6506,32.1897,0.1447,0.3393,0.9052,15.0054,136.76,899104.0,3.0,100.02,94.48,127.65,105.89,0.513,0.85,0.032,0.828,0
Z,2018-11-03,841,2072,816286,393206.748,177360,9384,1869,129617,1396236.7480000001,4782,58.46,28.16,12.7,0.67,92.8331,27.1052,0.1588,0.3296,0.7308,13.8126,70.79,465412.0,3.0,-48.24,-46.99,-34.34,-51.71,-0.408,-0.179,-0.22,-0.072,0
Z,2018-11-10,547,10721,3262199,1495212.651,383342,21962,10807,370457,5162715.651000001,22075,63.19,28.96,7.43,0.43,71.7562,16.7817,0.1136,0.2478,0.9664,16.8681,261.76,1720905.0,3.0,269.76,185.81,116.14,299.64,2.257,1.978,0.338,2.448,1
Z,2018-11-10,156,5607,1468243,815241.3619,218293,8266,6317,202447,2510043.3619,12080,58.49,32.48,8.7,0.33,80.6548,16.7589,0.1379,0.2483,0.9274,24.4915,127.26,836681.0,3.0,-51.38,-45.35,-43.06,-54.99,0.38,0.473,-0.109,0.6,0
Z,2018-11-17,273,8087,4856236,1468271.345,547781,14389,7525,404050,6886677.345,15885,70.52,21.32,7.95,0.21,58.6713,25.4359,0.0832,0.2752,0.7376,28.0805,349.17,2295559.0,3.0,174.36,99.58,150.94,230.75,3.477,2.279,0.783,4.09,1
Z,2018-11-17,55,3789,2343166,800490.8563,349106,6543,3591,256910,3499305.8563,7435,66.96,22.88,9.98,0.19,73.4174,34.5541,0.1096,0.3209,0.7359,39.2649,177.42,1166435.0,3.0,-49.19,-36.42,-36.27,-51.75,1.08,0.961,0.245,1.501,0
Z,2018-11-24,1129,4067,5411108,1494096.112,1145295,16421,5001,627704,8066920.112,10197,67.08,18.52,14.2,0.2,77.8121,61.5577,0.116,0.4201,0.5481,38.2257,409.01,2688973.0,3.0,130.53,144.33,228.07,130.93,4.312,4.282,2.401,4.662,1
Z,2018-11-24,654,2933,2558344,814941.1501,783276,7227,3623,398535,4163788.1501,7210,61.44,19.57,18.81,0.17,95.7145,55.2753,0.1558,0.489,0.5088,55.1453,211.11,1387929.0,3.0,-48.38,-36.51,-31.61,-52.72,1.55,2.23,1.421,1.723,1
Z,2018-12-01,2272,3375,3432181,1846098.354,197330,19467,5537,570323,5495076.354,11184,62.46,33.6,3.59,0.35,103.788,50.9945,0.1662,0.3089,2.8902,29.2969,278.61,1831692.0,3.0,31.97,43.1,-74.81,34.16,2.492,3.768,-0.165,2.623,1
Z,2018-12-01,1429,2391,1670379,1006710.534,132209,9260,3723,306914,2818558.534,7543,59.26,35.72,4.69,0.33,108.8904,40.6886,0.1837,0.3049,2.3214,33.1441,142.91,939520.0,3.0,-48.71,-46.19,-33.0,-51.33,0.599,1.409,-0.342,0.808,0
Z,2018-12-08,46641,5554,1464977,1142386.774,93649,18977,51676,367872,2719989.774,103871,53.86,42.0,3.44,0.7,135.2476,3.5416,0.2511,0.322,3.9282,19.3852,137.91,906663.0,3.0,-3.5,19.86,-29.17,-12.3,0.529,1.955,-0.446,0.596,0
Z,2018-12-08,25473,2667,761834,623067.5417,68483,9476,27227,220105,1462860.5417,55367,52.08,42.59,4.68,0.65,150.4621,3.9754,0.2889,0.3533,3.214,23.2276,74.17,487620.0,3.0,-46.22,-40.17,-26.87,-48.0,-0.36,0.631,-0.514,-0.128,0
Z,2018-12-15,37478,9169,1075202,948505.4262,165681,14254,45230,419825,2203642.4262,91877,48.79,43.04,7.52,0.65,190.5141,4.5694,0.3905,0.4426,2.5339,29.4531,111.73,734547.0,3.0,50.64,90.74,141.93,41.13,0.164,2.42,-0.251,0.195,1
Z,2018-12-15,18928,4901,561075,517590.9766,121289,8053,23117,234994,1208007.9766,46946,46.45,42.85,10.04,0.67,194.5302,5.0056,0.4188,0.454,1.9375,29.1809,61.25,402669.0,3.0,-45.18,-44.03,-26.79,-47.82,-0.541,0.765,-0.371,-0.335,0
Z,2018-12-22,13412,8671,985025,925012.5804,97830,16891,21993,212246,2024758.5803999999,44076,48.65,45.69,4.83,0.83,104.8253,4.8155,0.2155,0.2295,2.1695,12.5656,102.66,674920.0,3.0,67.61,-9.68,-19.34,75.56,0.037,0.561,-0.435,0.102,0
Z,2018-12-22,6546,5112,495538,504375.192,67587,6692,11262,117853,1074192.192,22920,46.13,46.95,6.29,0.62,109.7131,5.1419,0.2378,0.2337,1.7437,17.611,54.46,358064.0,3.0,-46.95,-44.47,-30.91,-49.69,-0.635,-0.285,-0.517,-0.403,0
Z,2018-12-29,14069,7719,1058232,1304226.858,47178,22755,19999,130371,2432391.858,41787,43.51,53.62,1.94,0.94,53.5979,3.1199,0.1232,0.1,2.7634,5.7293,123.33,810797.0,3.0,126.44,10.62,-30.2,113.55,0.325,-0.173,-0.572,0.177,0
Z,2018-12-29,7039,4045,532921,710949.3626,33287,10673,10239,65693,1287830.3626,21323,41.38,55.21,2.58,0.83,51.0106,3.0809,0.1233,0.0924,1.9735,6.1551,65.3,429277.0,3.0,-47.05,-49.61,-29.44,-49.64,-0.484,-0.752,-0.61,-0.364,0
Z,2019-01-05,8960,6852,932533,1301664.817,19800,23387,14995,170394,2277384.817,30807,40.95,57.16,0.87,1.03,74.82,5.531,0.1827,0.1309,8.6058,7.2858,115.47,759128.0,3.0,76.84,159.38,-40.52,74.99,0.216,0.186,-0.646,0.048,0
Z,2019-01-05,4534,4416,480181,710576.9325,13821,10785,8586,76323,1215363.9325,17536,39.51,58.47,1.14,0.89,62.7985,4.3524,0.1589,0.1074,5.5222,7.0768,61.62,405121.0,3.0,-46.63,-55.21,-30.2,-48.51,-0.536,-0.657,-0.662,-0.418,0
Z,2019-01-12,15629,6141,870550,976007.35,54467,31813,21653,121006,1932837.35,43423,45.04,50.5,2.82,1.65,62.6054,2.7867,0.139,0.124,2.2216,3.8037,98.0,644279.0,3.0,59.03,58.54,294.09,81.3,-0.028,-0.256,-0.552,-0.016,0
Z,2019-01-12,8223,2983,452396,532688.4172,39911,16854,10787,58227,1041849.4172,21993,43.42,51.13,3.83,1.62,55.8881,2.6475,0.1287,0.1093,1.4589,3.4548,52.82,347283.0,3.0,-46.1,-51.88,-26.72,-48.03,-0.658,-0.819,-0.592,-0.447,0
Z,2019-01-19,17563,5138,915534,1225140.217,120380,35550,21495,141353,2296604.217,44196,39.86,53.35,5.24,1.55,61.5487,3.1983,0.1544,0.1154,1.1742,3.9762,116.44,765535.0,3.0,120.44,142.76,201.62,102.37,0.229,-0.074,-0.374,0.03,0
Z,2019-01-19,8893,2752,470480,668070.9432,82534,17930,11044,75563,1239014.9432,22689,37.97,53.92,6.66,1.45,60.9864,3.3304,0.1606,0.1131,0.9155,4.2143,62.82,413005.0,3.0,-46.05,-46.54,-31.44,-48.61,-0.519,-0.663,-0.476,-0.428,0
Z,2019-01-26,17853,6938,888483,997762.5447,463064,42345,24314,126318,2391654.5447,49105,37.15,41.72,19.36,1.77,52.8162,2.5724,0.1422,0.1266,0.2728,2.9831,121.26,797218.0,3.0,93.03,67.17,461.06,88.85,0.297,-0.209,0.554,0.002,0
Z,2019-01-26,9230,3613,449382,544562.5063,312807,21165,12633,69724,1327916.5063,25476,33.84,41.01,23.56,1.59,52.5063,2.7369,0.1552,0.128,0.2229,3.2943,67.33,442639.0,3.0,-44.48,-44.8,-32.45,-49.42,-0.456,-0.716,0.147,-0.45,0
Z,2019-02-02,11669,4824,1008754,958677.6656,311157,34792,16290,143350,2313380.6656,32783,43.61,41.44,13.45,1.5,61.9656,4.3727,0.1421,0.1495,0.4607,4.1202,117.29,771127.0,3.0,74.21,105.6,-0.53,124.48,0.241,-0.056,0.143,0.126,0
Z,2019-02-02,6125,2290,523566,522797.9451,220669,20243,8063,77822,1287275.9451000001,16478,40.67,40.61,17.14,1.57,60.4548,4.7228,0.1486,0.1489,0.3527,3.8444,65.27,429092.0,3.0,-44.36,-45.71,-29.08,-48.1,-0.485,-0.643,-0.102,-0.374,0
Z,2019-02-09,14916,5271,851259,963142.3509,156231,33385,20216,138362,2004017.3509,40403,42.48,48.06,7.8,1.67,69.0423,3.4245,0.1625,0.1437,0.8856,4.1444,101.61,668006.0,3.0,55.68,77.79,-29.2,62.59,0.022,-0.101,-0.277,-0.036,0
Z,2019-02-09,7812,3660,443367,525372.2906,104477,19059,10791,76471,1092275.2906,22263,40.59,48.1,9.57,1.74,70.0107,3.4349,0.1725,0.1456,0.7319,4.0123,55.38,364092.0,3.0,-45.5,-44.73,-33.13,-47.92,-0.623,-0.655,-0.417,-0.456,0
Z,2019-02-16,22102,10409,621366,1230859.113,216774,33316,31922,199555,2102315.113,64433,29.56,58.55,10.31,1.58,94.9215,3.0971,0.3212,0.1621,0.9206,5.9898,106.59,700772.0,3.0,92.47,160.96,107.48,40.15,0.092,0.447,-0.113,-0.273,0
Z,2019-02-16,11090,5999,356989,671365.2803,132708,18724,16217,110747,1179786.2803,33306,30.26,56.91,11.25,1.59,93.8704,3.3251,0.3102,0.165,0.8345,5.9147,59.82,393262.0,3.0,-43.88,-44.5,-38.78,-42.55,-0.561,-0.348,-0.34,-0.545,0
Z,2019-02-23,8185,5800,658972,808266.6625,78761,46334,13514,155367,1592333.6625,27499,41.38,50.76,4.95,2.91,97.5719,5.6499,0.2358,0.1922,1.9726,3.3532,80.73,530778.0,3.0,34.97,40.29,-40.65,84.59,-0.269,0.051,-0.486,-0.234,0
Z,2019-02-23,4599,3162,343571,441484.2079,46589,16258,7064,84721,847902.2079,14825,40.52,52.07,5.49,1.92,99.9184,5.7147,0.2466,0.1919,1.8185,5.211,42.99,282634.0,3.0,-46.75,-45.47,-40.85,-47.86,-0.795,-0.581,-0.574,-0.559,0
Z,2019-03-02,210,5652,996532,1109448.263,41869,33458,5733,141448,2181307.2630000003,11595,45.69,50.86,1.92,1.53,64.8455,12.1991,0.1419,0.1275,3.3783,4.2276,110.6,727102.0,3.0,157.26,66.96,-10.13,190.05,0.148,-0.073,-0.586,0.114,0
Z,2019-03-02,162,3821,501889,605811.4831,21462,17773,3149,76770,1146935.4830999998,7132,43.76,52.82,1.87,1.55,66.9349,10.7642,0.153,0.1267,3.577,4.3195,58.15,382312.0,3.0,-47.42,-45.73,-48.74,-49.64,-0.584,-0.653,-0.642,-0.396,0
Z,2019-03-09,105,4226,996334,1035979.568,58749,29310,4614,122352,2120372.568,8945,46.99,48.86,2.77,1.38,57.7031,13.6783,0.1228,0.1181,2.0826,4.1744,107.51,706791.0,3.0,84.87,59.37,173.73,98.52,0.105,-0.244,-0.541,0.113,0
Z,2019-03-09,673,2667,504629,564934.0861,32592,17695,3370,67882,1119850.0861,6710,45.06,50.45,2.91,1.58,60.617,10.1165,0.1345,0.1202,2.0828,3.8362,56.78,373283.0,3.0,-47.19,-44.52,-44.52,-49.35,-0.603,-0.732,-0.611,-0.393,0
Z,2019-03-16,597,6127,941682,951829.8332,135169,41484,6392,144574,2070164.8332,13116,45.49,45.98,6.53,2.0,69.837,11.0227,0.1535,0.1519,1.0696,3.4851,104.96,690055.0,3.0,84.86,112.98,314.73,86.61,0.069,-0.045,-0.334,0.057,0
Z,2019-03-16,308,3836,473414,519662.6192,64801,22100,3921,85483,1079977.6192,8065,43.84,48.12,6.0,2.05,79.1526,10.5993,0.1806,0.1645,1.3192,3.868,54.76,359993.0,3.0,-47.83,-40.87,-52.06,-49.73,-0.631,-0.575,-0.524,-0.425,0
Z,2019-03-23,991,11652,1203409,951464.6849,190385,32851,11335,141972,2378109.6848999998,23978,50.6,40.01,8.01,1.38,59.6995,5.9209,0.118,0.1492,0.7457,4.3217,120.57,792703.0,3.0,120.2,66.08,193.8,154.2,0.287,-0.069,-0.184,0.327,0
Z,2019-03-23,340,6999,645718,519017.9156,108677,17568,6903,76271,1290980.9156,14242,50.02,40.2,8.42,1.36,59.0799,5.3554,0.1181,0.147,0.7018,4.3415,65.46,430327.0,3.0,-45.71,-46.28,-42.92,-46.34,-0.482,-0.657,-0.405,-0.248,0
Z,2019-03-30,519,16047,789167,1167498.282,232509,35562,16350,130557,2224736.2819999997,32916,35.47,52.48,10.45,1.6,58.6843,3.9664,0.1654,0.1118,0.5615,3.6713,112.8,741579.0,3.0,72.33,71.18,113.94,22.22,0.179,-0.171,-0.07,-0.1,0
Z,2019-03-30,958,8248,441570,637069.8154,130400,20498,7969,76957,1229537.8154,17175,35.91,51.81,10.61,1.67,62.5902,4.4808,0.1743,0.1208,0.5902,3.7544,62.34,409846.0,3.0,-44.73,-41.05,-43.92,-44.05,-0.525,-0.651,-0.347,-0.458,0
Z,2019-04-06,4105,17511,921187,977966.7327,104824,26062,21812,112703,2030039.7327,43428,45.38,48.17,5.16,1.28,55.5176,2.5952,0.1223,0.1152,1.0752,4.3244,102.93,676680.0,3.0,65.11,46.45,-19.61,108.62,0.041,-0.331,-0.416,0.036,0
Z,2019-04-06,2003,8666,506927,533365.3933,65380,14159,10794,73578,1119831.3933,21463,45.27,47.63,5.84,1.26,65.7045,3.4281,0.1451,0.138,1.1254,5.1966,56.78,373277.0,3.0,-44.84,-34.72,-37.63,-44.97,-0.603,-0.681,-0.523,-0.391,0
Z,2019-04-13,4846,16397,1188833,948523.6127,181461,26461,21248,110033,2345278.6127,42491,50.69,40.44,7.74,1.13,46.9168,2.5896,0.0926,0.116,0.6064,4.1583,118.91,781760.0,3.0,109.43,49.55,177.55,134.52,0.264,-0.355,-0.208,0.312,0
Z,2019-04-13,2501,8047,620729,517477.9072,104872,13415,10091,70892,1256493.9072,20639,49.4,41.18,8.35,1.07,56.4205,3.4349,0.1142,0.137,0.676,5.2845,63.71,418831.0,3.0,-46.42,-35.57,-42.21,-47.79,-0.506,-0.705,-0.416,-0.274,0
Z,2019-04-20,7705,16774,1137165,1031123.116,265328,21337,24040,196772,2454953.116,48519,46.32,42.0,10.81,0.87,80.1531,4.0556,0.173,0.1908,0.7416,9.2221,124.47,818318.0,3.0,95.38,177.57,153.0,83.2,0.341,0.422,0.019,0.259,0
Z,2019-04-20,4893,9131,604834,562746.4443,168324,11114,13666,84341,1347018.4443,27690,44.9,41.78,12.5,0.83,62.6131,3.0459,0.1394,0.1499,0.5011,7.5887,68.3,449006.0,3.0,-45.13,-57.14,-36.56,-46.81,-0.442,-0.585,-0.244,-0.29,0
Z,2019-04-27,11171,13883,930256,1197325.292,243338,25270,24445,151547,2396189.292,49499,38.82,49.97,10.16,1.05,63.245,3.0616,0.1629,0.1266,0.6228,5.9971,121.49,798730.0,3.0,77.89,79.68,44.57,53.8,0.3,0.017,-0.041,0.045,0
Z,2019-04-27,6183,7807,485688,653055.262,157997,12237,13323,81651,1308977.262,27313,37.1,49.89,12.07,0.93,62.3777,2.9895,0.1681,0.125,0.5168,6.6725,66.37,436326.0,3.0,-45.37,-46.12,-35.07,-47.79,-0.469,-0.609,-0.272,-0.413,0
Z,2019-05-04,17894,15131,1172519,853482.2723,162435,18308,32722,131756,2206744.2723,65747,53.13,38.68,7.36,0.83,59.7061,2.004,0.1124,0.1544,0.8111,7.1966,111.89,735581.0,3.0,68.59,61.36,2.81,141.41,0.166,-0.16,-0.26,0.295,0
